Date,Temperature,Demand,Price,IBEX35
2017-01-15,6.4,703889.6619999999,61.13,9470.5
2017-01-16,8.1,824373.1130000001,68.7,9436.5
2017-01-17,5.6,847797.7700000001,72.61,9395.45
2017-01-18,1.7,884984.5200000004,79.35,9396.5
2017-01-19,3.0,888001.9319999998,85.76,9379.35
2017-01-20,5.1,866315.6839999995,88.33,9392.1
2017-01-21,6.2,770045.7660000002,78.67,9392.1
2017-01-22,6.5,712918.725,71.64,9392.1
2017-01-23,6.6,836812.562,84.6,9320.7
2017-01-24,6.4,843533.4809999998,88.35,9341.9
2017-01-25,5.6,848770.0019999999,91.66,9534.1
2017-01-26,5.7,856403.6570000001,86.92,9559.5
2017-01-27,8.3,842428.0810000001,75.55,9476.85
2017-01-28,8.0,743673.9800000001,61.42,9476.85
2017-01-29,9.1,689587.651,62.26,9476.85
2017-01-30,11.0,798149.7130000001,70.87,9410.95
2017-01-31,10.7,798037.7820000002,73.64,9372.75
2017-02-01,10.6,796445.5060000002,67.88,9363.9
2017-02-02,10.4,800036.2049999998,48.96,9363.95
2017-02-03,11.0,789355.647,47.69,9439.7
2017-02-04,12.4,706102.1190000001,44.12,9439.7
2017-02-05,9.9,659565.8749999999,30.1,9439.7
2017-02-06,10.6,777153.6240000001,49.92,9409.7
2017-02-07,10.9,783937.8260000002,55.39,9346.85
2017-02-08,7.9,793018.604,55.6,9307.5
2017-02-09,7.5,801543.878,61.12,9381.5
2017-02-10,7.4,810352.7739999999,64.91,9427.15
2017-02-11,8.1,736084.8359999999,53.55,9427.15
2017-02-12,10.9,678862.7659999998,42.43,9427.15
2017-02-13,10.8,785841.799,51.62,9444.5
2017-02-14,10.3,788796.9539999999,56.27,9494.8
2017-02-15,10.9,775997.157,56.58,9570.5
2017-02-16,11.2,778586.4280000002,57.66,9570.3
2017-02-17,10.3,772198.0160000001,59.64,9504.6
2017-02-18,9.2,701068.7220000001,53.56,9504.6
2017-02-19,10.3,650002.8679999998,45.98,9504.6
2017-02-20,10.1,763104.0630000002,52.85,9544.85
2017-02-21,10.8,773555.6839999999,51.3,9529.45
2017-02-22,11.7,769927.6589999999,52.97,9522.9
2017-02-23,11.7,774783.049,54.81,9510.75
2017-02-24,10.8,768733.4849999998,50.65,9456.75
2017-02-25,10.6,689257.5079999998,50.17,9456.75
2017-02-26,10.7,639555.8179999999,47.67,9456.75
2017-02-27,11.6,741530.7200000001,43.73,9463.5
2017-02-28,10.9,746053.5649999997,40.56,9527.35
2017-03-01,11.3,759946.7679999999,48.87,9686.55
2017-03-02,11.7,763569.8980000002,50.9,9739.05
2017-03-03,10.0,774329.7459999999,39.96,9734.4
2017-03-04,8.1,706427.5940000002,36.71,9734.4
2017-03-05,10.5,650806.971,28.52,9734.4
2017-03-06,14.2,742278.6759999999,42.9,9789.6
2017-03-07,13.8,750454.9029999998,48.31,9793.6
2017-03-08,14.3,738763.4460000002,49.47,9833.2
2017-03-09,15.4,733773.1919999999,49.38,9925.95
2017-03-10,16.7,722061.3439999998,48.76,10040.25
2017-03-11,14.9,646815.723,45.2,10040.25
2017-03-12,12.5,603914.0430000002,21.14,10040.25
2017-03-13,9.9,738362.3939999999,32.77,9990.4
2017-03-14,12.5,751881.092,38.99,9940.95
2017-03-15,13.1,737002.077,44.36,9956.65
2017-03-16,13.0,733165.2080000001,45.24,10119.5
2017-03-17,12.7,725396.333,46.45,10197.05
2017-03-18,13.0,647495.6959999999,43.39,10197.05
2017-03-19,13.1,596769.4680000001,44.52,10197.05
2017-03-20,14.0,696202.8950000001,47.09,10216.0
2017-03-21,11.6,735184.495,45.34,10261.8
2017-03-22,9.5,752498.769,38.23,10180.8
2017-03-23,7.5,765141.794,45.79,10263.45
2017-03-24,7.3,777112.4009999997,51.45,10303.25
2017-03-25,8.1,702109.4520000002,40.29,10303.25
2017-03-26,10.8,615279.0469999999,34.91,10303.25
2017-03-27,12.1,752452.857,45.94,10247.0
2017-03-28,12.8,749190.5600000002,48.57,10353.85
2017-03-29,13.9,740480.155,48.49,10363.85
2017-03-30,14.6,730169.661,44.86,10377.25
2017-03-31,14.1,726136.8919999999,41.15,10407.55
2017-04-01,12.5,660366.042,32.47,10407.55
2017-04-02,12.0,612970.3399999999,34.36,10407.55
2017-04-03,12.7,717886.9799999999,48.75,10391.15
2017-04-04,13.4,731511.3459999999,43.8,10315.75
2017-04-05,12.9,729483.2799999999,38.27,10418.2
2017-04-06,13.7,726582.898,38.1,10428.25
2017-04-07,14.2,720099.8079999998,46.58,10486.25
2017-04-08,15.1,651738.634,47.94,10486.25
2017-04-09,15.3,597656.3019999999,42.14,10486.25
2017-04-10,15.8,695538.758,47.68,10472.75
2017-04-11,16.1,707219.8939999999,48.32,10411.05
2017-04-12,16.5,694467.1700000002,51.92,10419.9
2017-04-13,16.6,605880.5279999999,48.22,10307.5
2017-04-14,17.1,559752.619,44.88,10307.5
2017-04-15,16.2,590162.907,41.74,10307.5
2017-04-16,16.4,559525.8429999999,40.24,10307.5
2017-04-17,16.9,616373.0800000001,47.6,10307.5
2017-04-18,17.1,696190.0480000001,42.7,10293.75
2017-04-19,15.3,716827.223,39.31,10321.75
2017-04-20,14.2,715778.6020000001,40.68,10401.2
2017-04-21,13.9,713856.583,44.94,10371.05
2017-04-22,14.7,648300.6539999999,46.45,10371.05
2017-04-23,16.1,593441.1830000001,48.23,10371.05
2017-04-24,16.5,679709.9180000002,53.96,10718.9
2017-04-25,15.8,718206.5819999999,49.2,10773.9
2017-04-26,12.6,727071.9170000002,46.95,10763.1
2017-04-27,10.5,736488.0130000003,44.97,10692.75
2017-04-28,10.4,731294.8049999998,48.8,10684.15
2017-04-29,12.2,657607.1779999998,44.68,10684.15
2017-04-30,12.3,601945.005,16.74,10684.15
2017-05-01,12.3,576647.9579999998,39.53,10684.15
2017-05-02,14.9,684555.249,51.35,10769.85
2017-05-03,16.9,716650.525,49.1,10805.05
2017-05-04,17.8,720216.6390000001,48.18,10934.65
2017-05-05,17.4,717887.9439999999,42.74,11051.3
2017-05-06,16.0,645258.772,42.43,11051.3
2017-05-07,17.1,591291.214,45.14,11051.3
2017-05-08,18.1,701838.5140000001,49.18,11110.6
2017-05-09,18.0,719220.9160000001,51.18,11091.1
2017-05-10,17.5,722357.9979999999,46.41,11005.95
2017-05-11,16.5,720311.77,40.89,10938.25
2017-05-12,16.5,713437.7109999999,43.69,10871.8
2017-05-13,16.8,641735.6460000001,42.59,10871.8
2017-05-14,17.8,588756.8649999999,44.34,10871.8
2017-05-15,19.6,689107.047,49.42,10926.2
2017-05-16,21.7,727065.7839999999,51.67,10959.75
2017-05-17,19.8,726868.807,47.96,10863.6
2017-05-18,15.8,725202.736,42.84,10660.4
2017-05-19,15.4,710927.215,47.04,10766.75
2017-05-20,17.3,642947.3279999999,45.12,10766.75
2017-05-21,19.8,595144.1900000001,40.61,10766.75
2017-05-22,20.6,707215.908,48.83,10806.2
2017-05-23,21.2,735713.079,46.08,10842.6
2017-05-24,22.4,744762.226,48.71,10912.55
2017-05-25,23.3,753708.067,53.29,10952.3
2017-05-26,22.2,751802.4850000001,52.55,10860.2
2017-05-27,22.2,676432.459,47.14,10860.2
2017-05-28,21.5,614285.606,44.9,10860.2
2017-05-29,20.1,720317.959,52.52,10880.1
2017-05-30,20.0,730950.193,53.07,10853.6
2017-05-31,21.1,736466.6260000002,53.88,10907.0
2017-06-01,21.9,747518.8699999999,55.01,10872.75
2017-06-02,22.3,753609.1239999998,52.56,10943.65
2017-06-03,20.6,679426.673,47.76,10943.65
2017-06-04,18.4,611001.936,42.7,10943.65
2017-06-05,18.7,703309.6830000001,47.17,10879.25
2017-06-06,19.8,740130.5090000001,47.88,10862.85
2017-06-07,21.0,749355.998,49.66,10854.3
2017-06-08,22.6,761866.9229999998,47.96,10909.35
2017-06-09,22.5,759329.6079999999,51.68,10966.35
2017-06-10,23.6,694435.316,48.97,10966.35
2017-06-11,24.8,650192.0619999999,43.76,10966.35
2017-06-12,25.0,788982.005,49.22,10877.55
2017-06-13,25.3,817984.8200000001,51.11,10891.75
2017-06-14,25.7,833791.0390000001,53.94,10854.65
2017-06-15,25.6,840938.6619999999,53.39,10674.8
2017-06-16,26.6,843222.1170000002,50.98,10744.2
2017-06-17,27.4,775071.4189999999,50.26,10744.2
2017-06-18,27.2,714249.1559999998,50.37,10744.2
2017-06-19,26.8,838636.4140000002,53.35,10845.9
2017-06-20,26.3,851662.309,54.47,10823.8
2017-06-21,26.3,854595.14,56.89,10688.7
2017-06-22,25.9,855949.555,55.49,10683.55
2017-06-23,25.4,835352.7350000001,52.97,10655.9
2017-06-24,25.1,748147.739,51.64,10655.9
2017-06-25,24.5,690609.154,48.27,10655.9
2017-06-26,24.0,805439.0190000001,54.78,10706.75
2017-06-27,22.7,810662.6610000001,50.23,10685.05
2017-06-28,21.2,785930.5989999999,43.48,10621.65
2017-06-29,18.9,749639.3489999999,44.55,10643.25
2017-06-30,17.8,732881.0269999999,45.6,10508.45
2017-07-01,18.4,665287.066,44.33,10508.45
2017-07-02,20.7,621685.663,42.56,10508.45
2017-07-03,23.2,746866.3430000001,47.69,10558.65
2017-07-04,24.7,783170.8129999998,48.65,10570.85
2017-07-05,24.4,793964.3619999998,49.29,10549.5
2017-07-06,23.1,784389.2369999998,52.17,10474.1
2017-07-07,22.8,774032.8489999998,49.7,10469.6
2017-07-08,22.7,695057.3959999998,48.58,10469.6
2017-07-09,23.5,644495.83,46.33,10469.6
2017-07-10,23.5,780556.3820000002,49.07,10493.65
2017-07-11,24.6,811274.8690000001,50.47,10487.85
2017-07-12,26.1,841963.111,50.55,10525.5
2017-07-13,26.9,864108.6239999998,52.81,10628.6
2017-07-14,26.2,858571.269,48.82,10661.8
2017-07-15,25.5,764624.4510000001,47.2,10661.8
2017-07-16,26.1,696716.06,47.02,10661.8
2017-07-17,26.8,829407.7420000001,49.47,10637.25
2017-07-18,26.5,853182.3009999997,49.49,10598.05
2017-07-19,25.0,843294.513,48.94,10522.1
2017-07-20,23.3,823513.5109999998,48.5,10581.0
2017-07-21,22.8,803777.5789999999,49.29,10472.0
2017-07-22,23.3,722232.7490000002,48.29,10472.0
2017-07-23,23.9,662966.1669999999,46.83,10472.0
2017-07-24,23.7,781909.1470000001,46.95,10424.15
2017-07-25,23.2,775633.4959999999,47.79,10533.75
2017-07-26,23.5,794953.6540000001,51.06,10546.55
2017-07-27,25.3,821649.128,52.99,10598.65
2017-07-28,26.0,825860.618,51.21,10537.5
2017-07-29,26.3,752296.2250000002,48.82,10537.5
2017-07-30,26.0,694030.5920000002,44.34,10537.5
2017-07-31,24.8,786533.7719999998,48.38,10544.65
2017-08-01,24.5,809483.4099999999,50.77,10566.55
2017-08-02,25.7,815805.1240000002,51.26,10550.45
2017-08-03,26.9,830503.2899999999,51.26,10485.35
2017-08-04,27.8,844863.393,50.52,10606.25
2017-08-05,26.9,766691.9959999999,45.66,10606.25
2017-08-06,25.4,696275.799,41.91,10606.25
2017-08-07,25.6,800407.7789999997,47.36,10666.65
2017-08-08,23.0,790770.4789999999,47.08,10711.7
2017-08-09,20.8,756459.917,44.81,10615.5
2017-08-10,19.8,722882.4220000001,43.98,10500.5
2017-08-11,21.1,722937.0750000001,43.78,10325.7
2017-08-12,22.6,667734.597,43.16,10325.7
2017-08-13,23.9,624358.6560000001,41.83,10325.7
2017-08-14,25.3,705119.9240000001,44.32,10409.95
2017-08-15,25.2,667476.8479999999,42.99,10472.7
2017-08-16,25.2,750783.9240000001,48.33,10546.65
2017-08-17,26.0,769223.326,48.34,10482.85
2017-08-18,25.8,781714.0029999999,46.88,10338.65
2017-08-19,25.3,712994.524,42.99,10338.65
2017-08-20,25.2,663334.377,41.3,10338.65
2017-08-21,26.1,781801.2980000001,49.09,10374.3
2017-08-22,26.3,803185.8330000001,50.71,10400.3
2017-08-23,25.7,805156.0190000001,50.3,10377.4
2017-08-24,25.3,801839.4139999996,49.66,10389.55
2017-08-25,25.0,794656.4860000001,51.21,10376.9
2017-08-26,25.4,722123.643,49.49,10376.9
2017-08-27,24.1,660169.139,48.65,10376.9
2017-08-28,22.7,769338.1379999999,52.06,10322.2
2017-08-29,21.8,769062.6049999999,53.06,10189.5
2017-08-30,21.4,756948.0430000001,50.8,10245.55
2017-08-31,21.4,758167.5549999999,47.38,10314.7
2017-09-01,21.2,745637.6789999999,46.15,10340.3
2017-09-02,20.9,670569.5739999999,43.91,10340.3
2017-09-03,22.4,625267.0909999999,46.47,10340.3
2017-09-04,22.9,751839.982,49.68,10252.25
2017-09-05,23.8,789340.7599999999,50.76,10230.6
2017-09-06,23.2,795949.0880000001,47.46,10136.85
2017-09-07,21.9,787398.911,48.92,10153.95
2017-09-08,21.6,757985.149,50.36,10126.65
2017-09-09,19.4,674350.6159999999,39.48,10126.65
2017-09-10,18.6,609041.4589999999,38.31,10126.65
2017-09-11,21.5,709090.2620000001,45.7,10270.65
2017-09-12,21.2,751786.559,50.16,10348.6
2017-09-13,22.1,764653.17,49.7,10351.55
2017-09-14,20.8,768171.3079999998,47.08,10324.7
2017-09-15,17.1,734716.8809999998,47.07,10329.0
2017-09-16,15.7,650104.9439999999,48.83,10329.0
2017-09-17,16.6,599304.0599999999,47.81,10329.0
2017-09-18,18.2,712364.514,48.96,10370.15
2017-09-19,18.3,734767.2620000002,52.19,10347.6
2017-09-20,18.8,735501.2969999999,53.89,10311.95
2017-09-21,19.7,737581.2379999999,51.31,10303.8
2017-09-22,19.8,737987.1020000001,50.97,10292.4
2017-09-23,20.3,661606.811,50.73,10292.4
2017-09-24,20.7,611771.6949999998,49.08,10292.4
2017-09-25,20.6,726403.86,51.42,10229.55
2017-09-26,19.4,742539.212,52.97,10195.7
2017-09-27,19.9,743372.8069999999,54.98,10307.8
2017-09-28,21.1,742938.1830000001,54.11,10362.95
2017-09-29,20.8,740245.2710000001,54.04,10329.5
2017-09-30,19.6,663770.14,52.32,10329.5
2017-10-01,20.1,608897.77,49.94,10329.5
2017-10-02,21.3,729774.4250000004,55.59,10256.55
2017-10-03,21.5,734087.171,56.41,10213.85
2017-10-04,21.5,751873.1779999998,58.0,10087.05
2017-10-05,21.3,754739.6269999999,56.87,10091.1
2017-10-06,20.2,751310.87,51.85,10165.55
2017-10-07,18.7,659217.8579999999,53.74,10165.55
2017-10-08,18.7,605654.9879999999,54.04,10165.55
2017-10-09,18.5,706351.4059999998,61.46,10256.45
2017-10-10,18.7,732202.404,64.59,10166.4
2017-10-11,18.9,730089.8899999999,63.52,10280.2
2017-10-12,19.6,628211.176,59.79,10274.4
2017-10-13,20.3,675209.676,62.14,10265.6
2017-10-14,20.7,643437.968,59.45,10265.6
2017-10-15,22.1,601044.9970000002,48.76,10265.6
2017-10-16,20.3,718351.9469999998,55.32,10201.3
2017-10-17,18.1,731643.1270000001,58.24,10215.55
2017-10-18,15.6,730292.9110000001,60.01,10224.45
2017-10-19,14.6,719557.673,60.15,10222.0
2017-10-20,17.7,719103.8519999998,55.61,10212.75
2017-10-21,16.7,646738.804,53.28,10212.75
2017-10-22,15.1,591488.8720000001,53.6,10212.75
2017-10-23,15.5,705183.8809999998,61.96,10178.9
2017-10-24,17.2,725529.056,61.74,10191.85
2017-10-25,17.8,729923.9409999998,61.82,10205.25
2017-10-26,18.1,724883.6350000001,60.72,10271.95
2017-10-27,18.0,722316.144,56.81,10259.65
2017-10-28,16.8,642175.793,49.92,10259.65
2017-10-29,15.6,614270.0020000001,46.97,10259.65
2017-10-30,14.5,707167.0170000002,50.98,10381.85
2017-10-31,14.3,718185.3130000003,57.02,10504.3
2017-11-01,15.2,615921.6549999999,48.57,10540.2
2017-11-02,16.2,707921.1110000003,56.64,10470.8
2017-11-03,15.8,719459.1919999999,58.95,10380.1
2017-11-04,15.0,645817.4120000001,53.23,10380.1
2017-11-05,13.1,597686.6290000001,40.26,10380.1
2017-11-06,11.1,716972.5989999998,54.96,10311.05
2017-11-07,10.4,744822.2029999999,58.09,10294.35
2017-11-08,10.1,759905.745,57.59,10199.05
2017-11-09,9.3,759861.9629999998,57.32,10180.95
2017-11-10,10.7,764532.1880000001,58.6,10121.9
2017-11-11,12.1,683015.3989999999,56.03,10121.9
2017-11-12,12.4,630568.913,51.05,10121.9
2017-11-13,10.7,754680.556,52.22,10054.1
2017-11-14,9.1,783837.983,58.19,10036.35
2017-11-15,9.6,789164.9920000001,65.1,9959.6
2017-11-16,10.4,787289.911,67.19,10108.3
2017-11-17,11.3,779087.4269999999,66.67,10043.1
2017-11-18,11.0,698082.147,59.89,10043.1
2017-11-19,10.6,645371.4000000001,60.19,10043.1
2017-11-20,10.9,768722.248,67.48,10021.55
2017-11-21,11.0,788658.4950000001,64.29,10030.75
2017-11-22,11.2,794652.02,58.79,10049.1
2017-11-23,13.7,782339.1180000002,57.57,10031.2
2017-11-24,13.8,772036.18,61.29,10081.0
2017-11-25,11.2,699834.7399999999,55.44,10081.0
2017-11-26,9.3,651682.382,56.19,10081.0
2017-11-27,8.3,785800.1319999996,66.99,10075.5
2017-11-28,8.7,809687.538,69.47,10104.15
2017-11-29,8.1,815675.2669999998,68.2,10262.65
2017-11-30,6.0,820643.9770000002,70.1,10267.05
2017-12-01,5.3,831437.7879999998,66.04,10154.65
2017-12-02,4.5,764719.2239999999,61.27,10154.65
2017-12-03,4.8,715939.5530000001,61.6,10154.65
2017-12-04,5.9,838132.678,72.48,10188.0
2017-12-05,6.0,848162.2950000004,76.9,10204.2
2017-12-06,5.5,756360.3950000001,75.35,10149.95
2017-12-07,6.8,782686.0069999999,70.59,10221.25
2017-12-08,8.7,719496.923,66.52,10348.4
2017-12-09,10.2,717690.5059999999,67.93,10348.4
2017-12-10,11.6,684898.7490000001,47.97,10348.4
2017-12-11,9.0,802343.7520000002,50.99,10316.95
2017-12-12,6.3,825186.982,69.72,10287.15
2017-12-13,7.0,839031.4230000001,68.83,10307.75
2017-12-14,10.3,829227.4260000001,60.98,10234.8
2017-12-15,9.5,803118.4029999999,59.08,10163.05
2017-12-16,7.0,727264.6449999997,57.64,10163.05
2017-12-17,6.1,694705.7629999999,55.74,10163.05
2017-12-18,6.4,829576.9990000002,64.58,10222.95
2017-12-19,7.9,832816.6869999998,63.49,10255.95
2017-12-20,7.2,834761.96,66.76,10193.5
2017-12-21,8.2,819406.5569999999,65.57,10233.5
2017-12-22,8.3,792960.3529999999,59.52,10187.05
2017-12-23,8.0,702851.367,54.95,10187.05
2017-12-24,7.7,642910.0630000001,52.76,10187.05
2017-12-25,7.1,595600.77,46.4,10187.05
2017-12-26,8.5,701435.7190000002,44.65,10187.05
2017-12-27,9.2,741629.0249999999,41.09,10176.0
2017-12-28,10.6,736357.873,47.44,10119.65
2017-12-29,11.9,715140.213,46.19,10064.45
2017-12-30,12.5,652290.2829999999,35.41,10064.45
2017-12-31,10.1,618260.2729999999,15.04,10064.45
2018-01-01,9.5,574637.3289999999,7.96,10064.45
2018-01-02,11.5,724549.0440000001,37.59,10057.45
2018-01-03,13.8,753204.1109999998,38.69,10114.4
2018-01-04,13.5,752386.8010000001,36.55,10238.0
2018-01-05,10.7,724096.6879999998,43.35,10377.25
2018-01-06,7.0,639705.6629999998,45.2,10377.25
2018-01-07,5.3,672064.6500000001,45.77,10377.25
2018-01-08,5.6,817299.9749999999,65.2,10427.65
2018-01-09,5.2,854745.1699999998,58.29,10423.75
2018-01-10,8.5,837804.9559999999,52.95,10437.0
2018-01-11,7.5,834709.7139999998,51.83,10438.1
2018-01-12,6.5,831785.061,60.06,10467.8
2018-01-13,6.0,760638.5230000003,55.01,10467.8
2018-01-14,6.3,708621.6189999998,53.68,10467.8
2018-01-15,6.4,835104.116,57.31,10470.3
2018-01-16,9.8,833389.1579999998,51.6,10519.55
2018-01-17,9.8,817515.1749999999,53.28,10473.05
2018-01-18,8.8,817603.332,57.55,10456.2
2018-01-19,9.3,812552.4340000001,55.1,10448.15
2018-01-20,9.5,725927.3119999999,46.84,10448.15
2018-01-21,12.5,665342.8979999998,43.89,10448.15
2018-01-22,11.7,776934.3609999999,53.78,10545.1
2018-01-23,10.5,792215.6619999997,58.07,10613.55
2018-01-24,9.5,795267.689,56.43,10590.1
2018-01-25,8.6,808307.013,52.72,10595.1
2018-01-26,7.3,820239.2799999999,49.23,10599.15
2018-01-27,7.2,737558.9739999999,48.82,10599.15
2018-01-28,8.4,684397.9139999999,48.9,10599.15
2018-01-29,9.5,793986.6339999998,54.36,10572.85
2018-01-30,8.7,811803.9379999998,54.43,10461.3
2018-01-31,8.3,809902.19,57.12,10452.4
2018-02-01,7.1,828993.8690000001,53.7,10451.55
2018-02-02,5.2,836715.0099999999,51.35,10287.25
2018-02-03,5.8,755609.5599999999,48.91,10287.25
2018-02-04,5.6,719531.244,53.02,10287.25
2018-02-05,5.1,852377.942,54.93,10116.15
2018-02-06,4.4,864736.0559999999,53.91,9844.4
2018-02-07,4.0,873750.9019999999,56.78,9900.1
2018-02-08,3.5,880070.8749999999,62.86,9843.15
2018-02-09,4.2,873284.436,60.42,9666.65
2018-02-10,6.1,774761.8640000001,51.27,9666.65
2018-02-11,8.6,706770.0180000002,48.93,9666.65
2018-02-12,6.5,833332.2659999997,56.18,9773.1
2018-02-13,5.2,852668.0270000002,50.99,9724.05
2018-02-14,9.5,845115.1720000001,48.43,9669.9
2018-02-15,11.9,818989.9890000003,55.62,9753.5
2018-02-16,11.7,799331.1300000001,59.99,9804.2
2018-02-17,10.0,713847.7090000001,50.66,9804.2
2018-02-18,8.9,670069.4400000001,51.17,9804.2
2018-02-19,10.1,788774.8599999999,56.26,9851.3
2018-02-20,10.4,796993.2119999998,51.94,9854.0
2018-02-21,7.9,802817.854,49.9,9826.8
2018-02-22,5.8,816409.034,53.58,9824.0
2018-02-23,5.1,822010.4180000002,58.13,9828.0
2018-02-24,5.8,738315.4629999998,59.47,9828.0
2018-02-25,7.8,682057.5409999999,57.48,9828.0
2018-02-26,7.9,809186.4099999998,59.1,9878.4
2018-02-27,5.4,854244.1660000001,64.23,9900.3
2018-02-28,7.2,838163.754,57.09,9858.7
2018-03-01,10.5,828808.5639999999,51.07,9762.05
2018-03-02,9.4,828422.246,50.8,9595.4
2018-03-03,11.1,718198.1150000001,44.86,9595.4
2018-03-04,10.7,661692.431,44.05,9595.4
2018-03-05,9.7,792157.92,51.04,9549.35
2018-03-06,9.3,808969.7589999998,49.99,9631.65
2018-03-07,8.7,802365.2009999999,51.35,9579.75
2018-03-08,10.9,795959.4639999998,48.14,9615.3
2018-03-09,13.0,786754.305,42.59,9668.2
2018-03-10,13.6,695131.8769999999,31.0,9668.2
2018-03-11,11.4,650662.6019999998,8.25,9668.2
2018-03-12,11.2,768123.4150000003,39.47,9731.9
2018-03-13,11.9,783569.1960000001,48.33,9741.05
2018-03-14,11.4,792974.586,37.34,9684.8
2018-03-15,10.8,786821.0549999999,34.35,9684.05
2018-03-16,9.4,779143.2999999999,45.24,9732.4
2018-03-17,8.3,712298.4800000002,45.82,9732.4
2018-03-18,8.9,660909.1279999999,39.25,9732.4
2018-03-19,7.8,780044.318,45.2,9696.65
2018-03-20,6.3,830948.036,38.88,9650.85
2018-03-21,6.8,828243.9979999999,46.06,9647.25
2018-03-22,7.3,816801.0370000001,53.7,9540.45
2018-03-23,9.5,814750.421,46.03,9378.25
2018-03-24,8.7,737438.8939999999,23.61,9378.25
2018-03-25,9.2,647149.7000000001,42.86,9378.25
2018-03-26,10.1,775540.539,50.1,9401.95
2018-03-27,12.9,765765.2100000001,46.61,9480.4
2018-03-28,13.7,739889.3309999999,43.72,9451.95
2018-03-29,12.1,657909.1119999998,25.55,9619.6
2018-03-30,10.0,617090.812,4.28,9619.6
2018-03-31,10.0,637005.171,15.29,9619.6
2018-04-01,12.0,602215.3160000001,25.26,9619.6
2018-04-02,13.9,663779.1819999999,28.25,9619.6
2018-04-03,13.8,738282.3520000003,31.14,9538.75
2018-04-04,13.2,750807.1180000001,32.87,9488.85
2018-04-05,13.3,737613.924,46.81,9689.25
2018-04-06,14.2,742671.8030000001,38.31,9696.55
2018-04-07,11.9,680415.8600000002,41.64,9696.55
2018-04-08,11.4,627282.0510000002,33.79,9696.55
2018-04-09,9.8,744284.8339999999,49.11,9753.5
2018-04-10,8.6,787841.799,46.39,9772.35
2018-04-11,8.8,792550.1089999999,40.31,9751.8
2018-04-12,10.7,782939.381,49.94,9736.85
2018-04-13,11.0,777829.8950000001,58.76,9801.65
2018-04-14,11.9,684509.7660000002,48.58,9801.65
2018-04-15,13.3,629483.731,38.21,9801.65
2018-04-16,12.8,739318.027,48.4,9771.9
2018-04-17,14.8,739507.7660000001,52.6,9793.35
2018-04-18,16.8,729297.4950000001,50.74,9835.8
2018-04-19,16.7,720948.4389999999,45.59,9870.75
2018-04-20,16.5,716005.351,40.67,9877.55
2018-04-21,16.4,646179.568,38.47,9877.55
2018-04-22,17.2,595070.2559999999,41.69,9877.55
2018-04-23,17.8,691149.4080000002,49.76,9892.3
2018-04-24,18.8,717381.862,48.25,9893.9
2018-04-25,17.5,724557.315,45.33,9825.7
2018-04-26,16.8,720400.3829999999,47.71,9885.7
2018-04-27,16.3,715248.9200000002,48.86,9915.55
2018-04-28,13.8,640817.1640000001,43.95,9915.55
2018-04-29,11.4,592217.8890000001,26.3,9915.55
2018-04-30,10.6,657472.7849999999,42.88,9955.75
2018-05-01,10.5,595259.4280000001,39.5,9955.75
2018-05-02,12.0,696770.116,45.44,10040.15
2018-05-03,13.7,726983.4550000002,42.38,10056.4
2018-05-04,13.6,727900.6470000001,42.89,10066.75
2018-05-05,15.3,652250.936,45.7,10066.75
2018-05-06,17.0,594583.971,48.18,10066.75
2018-05-07,17.7,705703.787,56.58,10127.45
2018-05-08,17.7,722719.0100000002,56.65,10136.2
2018-05-09,17.0,721928.421,54.72,10180.8
2018-05-10,16.3,721917.2340000002,54.21,10224.1
2018-05-11,16.4,717399.4010000001,58.45,10263.3
2018-05-12,14.1,646620.2719999999,42.09,10263.3
2018-05-13,12.3,596053.825,35.72,10263.3
2018-05-14,14.2,702287.8080000001,51.94,10253.35
2018-05-15,15.0,712356.3059999999,49.47,10212.05
2018-05-16,16.4,723164.3249999997,51.79,10142.0
2018-05-17,17.1,719349.822,54.55,10162.45
2018-05-18,17.3,716461.4200000002,57.83,10154.7
2018-05-19,17.6,645615.139,60.37,10154.7
2018-05-20,17.1,592734.99,59.1,10154.7
2018-05-21,17.4,689203.833,63.14,10105.85
2018-05-22,17.9,717857.0760000001,63.37,10108.6
2018-05-23,18.8,727970.0619999998,65.07,10029.8
2018-05-24,19.3,728576.6540000002,64.04,10028.25
2018-05-25,17.6,722239.6299999999,64.72,9887.95
2018-05-26,18.1,644830.27,61.15,9887.95
2018-05-27,18.5,591743.016,59.75,9887.95
2018-05-28,17.4,702764.8690000002,62.44,9827.0
2018-05-29,17.4,719285.425,65.39,9558.0
2018-05-30,17.2,714527.1959999999,64.67,9547.75
2018-05-31,17.7,711261.98,63.06,9524.65
2018-06-01,18.2,709531.19,62.88,9603.25
2018-06-02,18.4,639545.367,61.11,9603.25
2018-06-03,18.0,585011.121,53.82,9603.25
2018-06-04,17.2,700225.7610000002,57.84,9758.75
2018-06-05,16.7,720420.592,59.52,9749.65
2018-06-06,16.9,718515.1199999999,62.46,9724.1
2018-06-07,17.9,717194.956,62.75,9877.7
2018-06-08,18.2,718521.762,62.01,9742.7
2018-06-09,18.0,645004.56,58.42,9742.7
2018-06-10,18.0,594316.025,55.75,9742.7
2018-06-11,18.2,708892.089,58.86,9857.15
2018-06-12,19.0,730828.2400000001,54.62,9931.6
2018-06-13,19.2,737636.2189999999,53.39,9881.1
2018-06-14,19.4,738226.2909999999,57.84,9905.2
2018-06-15,20.5,737410.6339999998,57.27,9892.4
